Spam,10,57,4601,,2.857143,2.3538361225820474,0.7890,1.6907,0.4812,0.009128200845928696,0.04590083662916215,1.2675,1.9670,0.0101,0.0631
Spam,100,57,4601,,2.857143,2.3538361225820474,0.7890,1.6907,0.4812,0.00912820084592869,0.045900836629162174,1.2675,1.9670,0.0101,0.0631
Spam,1000,57,4601,,2.857143,2.3538361225820474,0.7890,1.6907,0.4812,0.00912820084592869,0.04590083662916218,1.2675,1.9670,0.0101,0.0631
Spam,10,2,1000,,2.2,2.6999999999999997,0.9000,1.2533,0.3757,0.06566350977445591,0.07596679867759785,1.1111,2.9522,0.0737,0.1319
Spam,100,2,1000,,2.2,2.6999999999999997,0.9000,1.2533,0.3757,0.06566350977445588,0.07596679867759784,1.1111,2.9522,0.0737,0.1319
Spam,1000,2,1000,,2.2,2.6999999999999997,0.9000,1.2533,0.3757,0.06566350977445591,0.07596679867759784,1.1111,2.9522,0.0737,0.1319
Spam,10,10,1000,,2.6,4.62,1.5600,1.7769,0.4894,0.0354077815433457,0.02251960296880884,0.6410,0.7319,0.0454,0.1380
Spam,100,10,1000,,2.6,4.62,1.5600,1.7769,0.4894,0.03540778154334571,0.02251960296880884,0.6410,0.7319,0.0454,0.1380
Spam,1000,10,1000,,2.6,4.62,1.5600,1.7769,0.4894,0.03540778154334571,0.02251960296880884,0.6410,0.7319,0.0454,0.1380
Spam,10,20,1000,,3.0,3.5399999999999996,1.2000,1.8550,0.6870,0.076337372020585,0.046869960601003124,0.8333,1.1918,0.0753,0.1561
Spam,100,20,1000,,3.0,3.5399999999999996,1.2000,1.8550,0.6870,0.07633737202058496,0.04686996060100312,0.8333,1.1918,0.0753,0.1561
Spam,1000,20,1000,,3.0,3.5399999999999996,1.2000,1.8550,0.6870,0.07633737202058494,0.046869960601003124,0.8333,1.1918,0.0753,0.1561
Spam,10,30,1000,,3.6,3.7199999999999998,1.2600,1.9762,0.8295,0.0900975171825821,0.05874878666397153,0.7937,1.0234,0.0925,0.1647
Spam,100,30,1000,,3.6,3.7199999999999998,1.2600,1.9762,0.8295,0.0900975171825821,0.0587487866639715,0.7937,1.0234,0.0925,0.1647
Spam,1000,30,1000,,3.6,3.7199999999999998,1.2600,1.9762,0.8295,0.09009751718258209,0.05874878666397149,0.7937,1.0234,0.0925,0.1647
Spam,10,40,1000,,3.6,3.9,1.3200,1.9500,0.7910,0.08076549073945011,0.06294867426873955,0.7576,1.3218,0.0965,0.1602
Spam,100,40,1000,,3.6,3.9,1.3200,1.9500,0.7910,0.08076549073945011,0.06294867426873957,0.7576,1.3218,0.0965,0.1602
Spam,1000,40,1000,,3.6,3.9,1.3200,1.9500,0.7910,0.08076549073945008,0.06294867426873957,0.7576,1.3218,0.0965,0.1602
Spam,10,50,1000,,3.4,4.17,1.4100,2.0213,0.7885,0.08183262995266637,0.05787253029278417,0.7092,1.0611,0.0903,0.1536
Spam,100,50,1000,,3.4,4.17,1.4100,2.0213,0.7885,0.0818326299526664,0.057872530292784156,0.7092,1.0611,0.0903,0.1536
Spam,1000,50,1000,,3.4,4.17,1.4100,2.0213,0.7885,0.08183262995266638,0.05787253029278417,0.7092,1.0611,0.0903,0.1536
Shuttle,10,10,14500,,3.0,0.18827586206896552,0.0641,1.6815,0.8137,0.013902832698996772,0.028850217525450684,15.5914,63.2506,0.0591,0.1900
Shuttle,100,10,14500,,3.0,0.18827586206896552,0.0641,1.6815,0.8137,0.01390283269899677,0.028850217525450684,15.5914,63.2506,0.0591,0.1900
Shuttle,1000,10,14500,,3.0,0.18827586206896552,0.0641,1.6815,0.8137,0.01390283269899677,0.028850217525450684,15.5914,63.2506,0.0591,0.1900
Shuttle,10,2,1000,,2.6,4.17,1.3500,1.6044,0.4685,0.00106108573280447,0.0010011742540551058,0.7407,1.0865,0.0243,0.1472
Shuttle,100,2,1000,,2.6,4.17,1.3500,1.6044,0.4685,0.0010610857328044701,0.0010011742540551058,0.7407,1.0865,0.0243,0.1472
Shuttle,1000,2,1000,,2.6,4.17,1.3500,1.6044,0.4685,0.00106108573280447,0.0010011742540551058,0.7407,1.0865,0.0243,0.1472
Shuttle,10,2,5000,,2.4285715,2.028,0.6480,1.7209,0.3639,0.004106122716107637,0.02905320083192698,1.5432,3.6549,0.0122,0.0792
Shuttle,100,2,5000,,2.4285715,2.028,0.6480,1.7209,0.3639,0.004106122716107639,0.02905320083192699,1.5432,3.6549,0.0122,0.0792
Shuttle,1000,2,5000,,2.4285715,2.028,0.6480,1.7209,0.3639,0.004106122716107639,0.029053200831927,1.5432,3.6549,0.0122,0.0792
Shuttle,10,2,10000,,2.25,0.909,0.2910,1.6160,0.4153,0.006950225876000325,0.04444177828145829,3.4364,8.2782,0.0161,0.0824
Shuttle,100,2,10000,,2.25,0.909,0.2910,1.6160,0.4153,0.006950225876000325,0.0444417782814583,3.4364,8.2782,0.0161,0.0824
Shuttle,1000,2,10000,,2.25,0.909,0.2910,1.6160,0.4153,0.0069502258760003295,0.04444177828145829,3.4364,8.2782,0.0161,0.0824
Shuttle,10,10,1000,,3.2,2.9099999999999997,0.9900,1.8848,0.7033,0.002017645718941701,0.0014655452642657865,1.0101,1.2781,0.0385,0.1722
Shuttle,100,10,1000,,3.2,2.9099999999999997,0.9900,1.8848,0.7033,0.0020176457189417006,0.001465545264265786,1.0101,1.2781,0.0385,0.1722
Shuttle,1000,10,1000,,3.2,2.9099999999999997,0.9900,1.8848,0.7033,0.0020176457189417015,0.001465545264265786,1.0101,1.2781,0.0385,0.1722
Shuttle,10,10,5000,,3.4285715,1.248,0.4200,2.0265,0.6732,0.00429826578766273,0.013444908047639464,2.3810,3.5961,0.0224,0.1205
Shuttle,100,10,5000,,3.4285715,1.248,0.4200,2.0265,0.6732,0.004298265787662731,0.013444908047639462,2.3810,3.5961,0.0224,0.1205
Shuttle,1000,10,5000,,3.4285715,1.248,0.4200,2.0265,0.6732,0.004298265787662732,0.013444908047639462,2.3810,3.5961,0.0224,0.1205
Shuttle,10,10,10000,,2.75,0.8310000000000001,0.2790,1.7500,0.4976,0.006199321392576231,0.022595625762212235,3.5842,10.4172,0.0191,0.1068
Shuttle,100,10,10000,,2.75,0.8310000000000001,0.2790,1.7500,0.4976,0.00619932139257623,0.02259562576221223,3.5842,10.4172,0.0191,0.1068
Shuttle,1000,10,10000,,2.75,0.8310000000000001,0.2790,1.7500,0.4976,0.006199321392576228,0.02259562576221223,3.5842,10.4172,0.0191,0.1068
conf,10,3,164860,,1.9166666,4.246876137328643,1.4157,1.2912,0.1797,0.02449491044787458,0.02021338908314127,0.7063,0.3823,0.0143,0.0176
conf,100,3,164860,,1.9166666,4.246876137328643,1.4157,1.2912,0.1797,0.024494910447874583,0.02021338908314131,0.7063,0.3823,0.0143,0.0176
KeggDirected,10,23,53400,,2.8,1.0640449438202246,0.3506,1.5679,0.3294,0.001912579736020254,0.014590010463054054,2.8526,17.8353,0.0023,0.0271
euro,10,2,169300,,2.0,2.0176018901358534,0.6727,1.4361,0.1980,0.0029579345734079532,0.012919853795529323,1.4867,1.9999,0.0020,0.0110
conf,1000,3,164860,,1.9166666,4.246876137328643,1.4157,1.2912,0.1797,0.024494910447874618,0.020213389083141256,0.7063,0.3823,0.0143,0.0176
conf,10,2,1000,,2.0,5.25,1.7700,1.4508,0.3427,0.0440760518677411,0.03369277927382835,0.5650,0.3077,0.0601,0.1284
conf,100,2,1000,,2.0,5.25,1.7700,1.4508,0.3427,0.0440760518677411,0.03369277927382835,0.5650,0.3077,0.0601,0.1284
conf,1000,2,1000,,2.0,5.25,1.7700,1.4508,0.3427,0.04407605186774109,0.03369277927382834,0.5650,0.3077,0.0601,0.1284
conf,10,2,5000,,2.0,4.632000000000001,1.5480,1.4197,0.2964,0.03443539179007372,0.04183966500024749,0.6460,0.3158,0.0262,0.0367
conf,100,2,5000,,2.0,4.632000000000001,1.5480,1.4197,0.2964,0.03443539179007373,0.041839665000247495,0.6460,0.3158,0.0262,0.0367
conf,1000,2,5000,,2.0,4.632000000000001,1.5480,1.4197,0.2964,0.03443539179007376,0.041839665000247474,0.6460,0.3158,0.0262,0.0367
conf,10,2,10000,,2.0,4.6290000000000004,1.5450,1.3481,0.2636,0.025417383266844527,0.028109502183772603,0.6472,0.2584,0.0193,0.0291
conf,100,2,10000,,2.0,4.6290000000000004,1.5450,1.3481,0.2636,0.025417383266844524,0.028109502183772596,0.6472,0.2584,0.0193,0.0291
conf,1000,2,10000,,2.0,4.6290000000000004,1.5450,1.3481,0.2636,0.025417383266844507,0.028109502183772592,0.6472,0.2584,0.0193,0.0291
conf,10,2,50000,,1.7,4.5294,1.5102,1.2934,0.1692,0.013138036042847192,0.016533805466080517,0.6622,0.2085,0.0093,0.0156
KeggUndirect,10,20,65550,,2.3636363,2.034324942791762,0.6677,1.4727,0.2624,4.292468768055074E-4,0.002064659318021668,1.4976,6.6947,0.0012,0.0271
conf,100,2,50000,,1.7,4.5294,1.5102,1.2934,0.1692,0.013138036042847172,0.016533805466080544,0.6622,0.2085,0.0093,0.0156
conf,1000,2,50000,,1.7,4.5294,1.5102,1.2934,0.1692,0.01313803604284716,0.016533805466080534,0.6622,0.2085,0.0093,0.0156
conf,10,2,100000,,1.8181819,4.4778,1.4928,1.2835,0.1501,0.009337799888073763,0.01198730529117082,0.6699,0.2079,0.0065,0.0111
Skin,10,4,245057,,2.0,2.529452331498386,0.8178,1.3186,0.2265,0.017948391534582078,0.021891574960382704,1.2228,3.7069,0.0148,0.0230
conf,100,2,100000,,1.8181819,4.4778,1.4928,1.2835,0.1501,0.009337799888073746,0.01198730529117083,0.6699,0.2079,0.0065,0.0111
conf,1000,2,100000,,1.8181819,4.4778,1.4928,1.2835,0.1501,0.009337799888073747,0.011987305291170832,0.6699,0.2079,0.0065,0.0111
euro,100,2,169300,,2.0,2.0176018901358534,0.6727,1.4361,0.1980,0.0029579345734079498,0.012919853795529334,1.4867,1.9999,0.0020,0.0110
KeggDirected,100,23,53400,,2.8,1.0640449438202246,0.3506,1.5679,0.3294,0.0019125797360202547,0.014590010463054049,2.8526,17.8353,0.0023,0.0271
Skin,100,4,245057,,2.0,2.529452331498386,0.8178,1.3186,0.2265,0.017948391534582064,0.021891574960382593,1.2228,3.7069,0.0148,0.0230
euro,1000,2,169300,,2.0,2.0176018901358534,0.6727,1.4361,0.1980,0.002957934573407949,0.012919853795529316,1.4867,1.9999,0.0020,0.0110
euro,10,2,1000,,2.2,4.35,1.4700,1.5265,0.4421,0.08256335214638463,0.10680362848767724,0.6803,0.3337,0.0533,0.0764
euro,100,2,1000,,2.2,4.35,1.4700,1.5265,0.4421,0.08256335214638462,0.10680362848767724,0.6803,0.3337,0.0533,0.0764
euro,1000,2,1000,,2.2,4.35,1.4700,1.5265,0.4421,0.08256335214638462,0.10680362848767726,0.6803,0.3337,0.0533,0.0764
euro,10,2,5000,,2.2857144,3.354,1.1220,1.5882,0.3594,0.017679776523110702,0.028887293298886733,0.8913,0.5555,0.0171,0.0576
euro,100,2,5000,,2.2857144,3.354,1.1220,1.5882,0.3594,0.017679776523110695,0.02888729329888672,0.8913,0.5555,0.0171,0.0576
euro,1000,2,5000,,2.2857144,3.354,1.1220,1.5882,0.3594,0.017679776523110695,0.028887293298886715,0.8913,0.5555,0.0171,0.0576
euro,10,2,10000,,2.125,3.216,1.0740,1.5370,0.3049,0.011935787625473244,0.01929947239796218,0.9311,0.8382,0.0110,0.0426
euro,100,2,10000,,2.125,3.216,1.0740,1.5370,0.3049,0.011935787625473227,0.019299472397962182,0.9311,0.8382,0.0110,0.0426
euro,1000,2,10000,,2.125,3.216,1.0740,1.5370,0.3049,0.011935787625473232,0.01929947239796218,0.9311,0.8382,0.0110,0.0426
euro,10,2,50000,,2.0,2.6376,0.8796,1.4610,0.2470,0.006738390674838927,0.015501877665463666,1.1369,1.3975,0.0045,0.0138
euro,100,2,50000,,2.0,2.6376,0.8796,1.4610,0.2470,0.006738390674838902,0.015501877665463671,1.1369,1.3975,0.0045,0.0138
KeggUndirect,100,20,65550,,2.3636363,2.034324942791762,0.6677,1.4727,0.2624,4.2924687680550715E-4,0.0020646593180216706,1.4976,6.6947,0.0012,0.0271
euro,1000,2,50000,,2.0,2.6376,0.8796,1.4610,0.2470,0.006738390674838898,0.015501877665463666,1.1369,1.3975,0.0045,0.0138
KeggDirected,1000,23,53400,,2.8,1.0640449438202246,0.3506,1.5679,0.3294,0.0019125797360202566,0.014590010463054042,2.8526,17.8353,0.0023,0.0271
KeggDirected,10,2,1000,,2.2,3.63,1.2300,1.5659,0.4415,0.017445559995165668,0.04120626142910835,0.8130,0.8610,0.0265,0.1139
KeggDirected,100,2,1000,,2.2,3.63,1.2300,1.5659,0.4415,0.017445559995165665,0.041206261429108354,0.8130,0.8610,0.0265,0.1139
KeggDirected,1000,2,1000,,2.2,3.63,1.2300,1.5659,0.4415,0.017445559995165668,0.04120626142910836,0.8130,0.8610,0.0265,0.1139
KeggDirected,10,2,5000,,2.142857,3.1740000000000004,1.0020,1.4842,0.3211,0.008157040902291638,0.02482269471965239,0.9980,1.4474,0.0090,0.0545
KeggDirected,100,2,5000,,2.142857,3.1740000000000004,1.0020,1.4842,0.3211,0.00815704090229164,0.024822694719652354,0.9980,1.4474,0.0090,0.0545
KeggDirected,1000,2,5000,,2.142857,3.1740000000000004,1.0020,1.4842,0.3211,0.008157040902291638,0.024822694719652358,0.9980,1.4474,0.0090,0.0545
KeggDirected,10,2,10000,,2.0,2.853,0.8850,1.3877,0.2814,0.00552701775903723,0.013106196999293267,1.1299,2.1360,0.0052,0.0150
KeggDirected,100,2,10000,,2.0,2.853,0.8850,1.3877,0.2814,0.005527017759037231,0.01310619699929327,1.1299,2.1360,0.0052,0.0150
KeggDirected,1000,2,10000,,2.0,2.853,0.8850,1.3877,0.2814,0.00552701775903723,0.013106196999293267,1.1299,2.1360,0.0052,0.0150
KeggDirected,10,2,50000,,1.7,2.0928,0.5784,1.2841,0.2205,0.002870360462372593,0.0066409860024189415,1.7289,6.0912,0.0028,0.0076
KeggDirected,100,2,50000,,1.7,2.0928,0.5784,1.2841,0.2205,0.0028703604623725944,0.006640986002418939,1.7289,6.0912,0.0028,0.0076
KeggDirected,1000,2,50000,,1.7,2.0928,0.5784,1.2841,0.2205,0.0028703604623725957,0.006640986002418939,1.7289,6.0912,0.0028,0.0076
KeggDirected,10,10,1000,,2.6,3.4499999999999997,1.1700,1.7026,0.5508,0.02236462275446956,0.05394605419459889,0.8547,0.6137,0.0320,0.1185
KeggDirected,100,10,1000,,2.6,3.4499999999999997,1.1700,1.7026,0.5508,0.02236462275446956,0.05394605419459889,0.8547,0.6137,0.0320,0.1185
KeggDirected,1000,10,1000,,2.6,3.4499999999999997,1.1700,1.7026,0.5508,0.02236462275446956,0.05394605419459891,0.8547,0.6137,0.0320,0.1185
KeggDirected,10,10,5000,,2.7142856,3.0420000000000003,1.0140,1.5968,0.4171,0.00899841052475818,0.022786051505027775,0.9862,2.3887,0.0066,0.0243
KeggDirected,100,10,5000,,2.7142856,3.0420000000000003,1.0140,1.5968,0.4171,0.008998410524758181,0.022786051505027778,0.9862,2.3887,0.0066,0.0243
KeggDirected,1000,10,5000,,2.7142856,3.0420000000000003,1.0140,1.5968,0.4171,0.00899841052475819,0.022786051505027775,0.9862,2.3887,0.0066,0.0243
KeggDirected,10,10,10000,,2.625,2.94,0.9720,1.5015,0.3579,0.006540554970400614,0.015438525512916084,1.0288,2.0734,0.0047,0.0181
euro,10,2,100000,,2.0,1.8129,0.6045,1.4856,0.2266,0.003725182723535229,0.01590167525881819,1.6543,2.5635,0.0026,0.0121
KeggDirected,100,10,10000,,2.625,2.94,0.9720,1.5015,0.3579,0.006540554970400613,0.015438525512916077,1.0288,2.0734,0.0047,0.0181
KeggDirected,1000,10,10000,,2.625,2.94,0.9720,1.5015,0.3579,0.006540554970400615,0.015438525512916077,1.0288,2.0734,0.0047,0.0181
Skin,1000,4,245057,,2.0,2.529452331498386,0.8178,1.3186,0.2265,0.0179483915345821,0.021891574960382514,1.2228,3.7069,0.0148,0.0230
Skin,10,2,1000,,2.0,5.789999999999999,1.9500,1.4431,0.3569,0.013235313921774433,0.02103294430394167,0.5128,0.2703,0.0170,0.0238
Skin,100,2,1000,,2.0,5.789999999999999,1.9500,1.4431,0.3569,0.013235313921774438,0.02103294430394166,0.5128,0.2703,0.0170,0.0238
Skin,1000,2,1000,,2.0,5.789999999999999,1.9500,1.4431,0.3569,0.013235313921774435,0.021032944303941658,0.5128,0.2703,0.0170,0.0238
Skin,10,2,5000,,2.0,4.5840000000000005,1.4040,1.3529,0.3018,0.013556836745842168,0.01746348396652444,0.7123,0.4601,0.0123,0.0137
Skin,100,2,5000,,2.0,4.5840000000000005,1.4040,1.3529,0.3018,0.013556836745842168,0.017463483966524394,0.7123,0.4601,0.0123,0.0137
Skin,1000,2,5000,,2.0,4.5840000000000005,1.4040,1.3529,0.3018,0.01355683674584217,0.017463483966524352,0.7123,0.4601,0.0123,0.0137
Skin,10,2,10000,,2.0,4.470000000000001,1.4340,1.2887,0.2459,0.011761947824906664,0.012007232764064797,0.6974,0.4167,0.0107,0.0131
Skin,100,2,10000,,2.0,4.470000000000001,1.4340,1.2887,0.2459,0.01176194782490666,0.012007232764064783,0.6974,0.4167,0.0107,0.0131
Skin,1000,2,10000,,2.0,4.470000000000001,1.4340,1.2887,0.2459,0.011761947824906655,0.012007232764064782,0.6974,0.4167,0.0107,0.0131
Skin,10,2,50000,,1.7,4.5089999999999995,1.3326,1.2567,0.1865,0.005144906156388857,0.0073994536881860536,0.7504,0.5206,0.0065,0.0064
Skin,100,2,50000,,1.7,4.5089999999999995,1.3326,1.2567,0.1865,0.005144906156388861,0.007399453688186054,0.7504,0.5206,0.0065,0.0064
Skin,1000,2,50000,,1.7,4.5089999999999995,1.3326,1.2567,0.1865,0.005144906156388863,0.007399453688186352,0.7504,0.5206,0.0065,0.0064
euro,100,2,100000,,2.0,1.8129,0.6045,1.4856,0.2266,0.003725182723535238,0.015901675258818214,1.6543,2.5635,0.0026,0.0121
KeggDirected,10,10,50000,,2.4,1.5948,0.5268,1.4564,0.2988,0.003296248346925256,0.007234359077747728,1.8983,9.3492,0.0025,0.0099
Skin,10,2,100000,,1.7272727,3.6281999999999996,1.0608,1.2619,0.1894,0.005944638565841901,0.010997996384862698,0.9427,1.7520,0.0067,0.0123
Skin,100,2,100000,,1.7272727,3.6281999999999996,1.0608,1.2619,0.1894,0.005944638565841905,0.010997996384862504,0.9427,1.7520,0.0067,0.0123
Skin,1000,2,100000,,1.7272727,3.6281999999999996,1.0608,1.2619,0.1894,0.00594463856584191,0.010997996384862813,0.9427,1.7520,0.0067,0.0123
KeggDirected,100,10,50000,,2.4,1.5948,0.5268,1.4564,0.2988,0.0032962483469252545,0.007234359077747739,1.8983,9.3492,0.0025,0.0099
euro,1000,2,100000,,2.0,1.8129,0.6045,1.4856,0.2266,0.0037251827235352244,0.015901675258818224,1.6543,2.5635,0.0026,0.0121
KeggDirected,1000,10,50000,,2.4,1.5948,0.5268,1.4564,0.2988,0.003296248346925247,0.00723435907774773,1.8983,9.3492,0.0025,0.0099
KeggDirected,10,20,1000,,3.2,3.3299999999999996,1.1100,1.7027,0.5893,0.023411281541902862,0.05478292203713372,0.9009,0.6770,0.0345,0.1214
KeggDirected,100,20,1000,,3.2,3.3299999999999996,1.1100,1.7027,0.5893,0.023411281541902872,0.05478292203713372,0.9009,0.6770,0.0345,0.1214
KeggDirected,1000,20,1000,,3.2,3.3299999999999996,1.1100,1.7027,0.5893,0.023411281541902872,0.05478292203713372,0.9009,0.6770,0.0345,0.1214
KeggDirected,10,20,5000,,2.2857144,2.85,0.9540,1.5553,0.3905,0.009767148147618369,0.022173603534841473,1.0482,2.8860,0.0072,0.0252
KeggDirected,100,20,5000,,2.2857144,2.85,0.9540,1.5553,0.3905,0.00976714814761838,0.022173603534841473,1.0482,2.8860,0.0072,0.0252
KeggDirected,1000,20,5000,,2.2857144,2.85,0.9540,1.5553,0.3905,0.009767148147618384,0.022173603534841466,1.0482,2.8860,0.0072,0.0252
KeggDirected,10,20,10000,,2.5,2.9970000000000003,0.9930,1.5208,0.3709,0.007102756003313053,0.014721754491085445,1.0070,2.9311,0.0056,0.0200
KeggDirected,100,20,10000,,2.5,2.9970000000000003,0.9930,1.5208,0.3709,0.007102756003313059,0.014721754491085438,1.0070,2.9311,0.0056,0.0200
KeggDirected,1000,20,10000,,2.5,2.9970000000000003,0.9930,1.5208,0.3709,0.007102756003313052,0.014721754491085447,1.0070,2.9311,0.0056,0.0200
Spatial,10,3,434874,,1.8461539,4.477365857696713,1.4925,1.2649,0.1467,0.001044895174979306,7.516310139550376E-4,0.6700,0.3751,0.0007,0.0008
KeggUndirect,1000,20,65550,,2.3636363,2.034324942791762,0.6677,1.4727,0.2624,4.2924687680550704E-4,0.0020646593180216723,1.4976,6.6947,0.0012,0.0271
KeggUndirect,10,2,1000,,2.2,4.17,1.2900,1.4465,0.3526,0.020381723466421083,0.05028055025231528,0.7752,0.5099,0.0398,0.1250
KeggUndirect,100,2,1000,,2.2,4.17,1.2900,1.4465,0.3526,0.020381723466421083,0.050280550252315294,0.7752,0.5099,0.0398,0.1250
KeggUndirect,1000,2,1000,,2.2,4.17,1.2900,1.4465,0.3526,0.020381723466421087,0.050280550252315294,0.7752,0.5099,0.0398,0.1250
KeggUndirect,10,2,5000,,1.8571428,3.0,0.5160,1.3571,0.3784,0.012716031802092898,0.03655275866775293,1.9380,2.3201,0.0208,0.0884
KeggUndirect,100,2,5000,,1.8571428,3.0,0.5160,1.3571,0.3784,0.012716031802092896,0.0365527586677529,1.9380,2.3201,0.0208,0.0884
KeggUndirect,1000,2,5000,,1.8571428,3.0,0.5160,1.3571,0.3784,0.012716031802092895,0.03655275866775289,1.9380,2.3201,0.0208,0.0884
KeggUndirect,10,2,10000,,1.75,2.5380000000000003,0.3420,1.3114,0.3564,0.009497601420576464,0.03250696601357812,2.9240,4.2284,0.0171,0.0768
KeggUndirect,100,2,10000,,1.75,2.5380000000000003,0.3420,1.3114,0.3564,0.009497601420576464,0.03250696601357805,2.9240,4.2284,0.0171,0.0768
KeggUndirect,1000,2,10000,,1.75,2.5380000000000003,0.3420,1.3114,0.3564,0.009497601420576464,0.03250696601357813,2.9240,4.2284,0.0171,0.0768
KeggUndirect,10,2,50000,,1.6,1.002,0.1104,1.2310,0.3379,0.007694787016707209,0.04026512810356943,9.0580,18.2073,0.0114,0.0548
KeggUndirect,100,2,50000,,1.6,1.002,0.1104,1.2310,0.3379,0.007694787016707209,0.040265128103569435,9.0580,18.2073,0.0114,0.0548
